Unnamed: 0,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE DATE,SALE PRICE
-1.691927647509179,-0.8289936059973047,-0.270210050542861,0.0,-0.8751460456084504,-0.8506958009088311,-0.7854659969180925,3.966751570060699,0.9509767580089333,-0.9758944126700964,1.3290398178280076,-1.1702591066492496,-1.724776228672613,0.0,-0.6627960689470361,-1.1057486610280742,0.1319313005931797,1.8143093901091727,0.35674194618995547,1.708087891438445,0.29773515960115987,0
-1.691927647509179,-0.8289936059973047,1.0201913369588629,0.0,-1.0827647470595105,0.9673274191334603,-0.7854659969180925,3.597617505603761,0.11791490668394425,-1.190911645140792,-1.269895653148974,-1.124838398047104,-1.724083408335729,0.0,-0.6474428817222769,-1.1430230179859515,0.1319313005931797,0.5133095047632384,-0.050823398480392384,0.40080273493958085,0.4555412594578657,30
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.21771047516430708,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-1.6755831413014786,-1.1687450830291781,-1.723390587998845,0.0,-0.716532224233693,-1.1122311578903137,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.21771047516430708,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.11197735337049426,0.7237844420602225,-1.722697767661961,0.0,-0.716532224233693,-1.1122311578903137,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1251
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.220020542788249,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.5810535115468275,-1.1672310594091064,-1.7220049473250771,0.0,-0.716532224233693,-1.1122311578903137,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,2
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.22117557660021997,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.9740632656945662,0.8146258592645138,-1.721312126988193,0.0,-0.716532224233693,-1.1122311578903137,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1311
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.21886550897627804,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.2656511478041788,0.501222969909709,-1.7206193066513091,0.0,-0.716532224233693,-1.1122311578903137,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1104
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.16111381837773003,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.16268828938955732,0.7343826074007233,-1.7199264863144252,0.0,-0.716532224233693,-1.1025074125969545,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.32164517473096377,1258
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.13223797307845603,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-1.70093860931101,0.5950924343541434,-1.7192336659775413,0.0,-0.716532224233693,-1.097645539950275,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1166
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.133393006890427,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.5952722319280888,0.7570929617017961,-1.7185408456406572,0.0,-0.716532224233693,-1.097645539950275,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1273
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,1.350798644707819,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-1.6629054072967127,-1.1702591066492496,-1.7178480253037733,0.0,-0.7139733596962331,-1.16409113278823,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2817951495146239,0
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.388914760502861,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.7093718379709806,0.3043998993004114,-1.7171552049668894,0.0,-0.7114144951587733,-1.1284374000459125,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2849831515319311,974
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.27202386111138005,-0.7854659969180925,3.8389743939025283,0.5511070693729385,-1.4059288776114875,1.0754851377326924,-0.9461836108786645,-1.7164623846300053,0.0,-0.7088556306213134,-1.1543673874948706,0.1319313005931797,1.4240094245053923,-0.050823398480392384,1.1633857428972516,0.32642717775692454,148
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.27202386111138005,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.0754851377326924,-0.9461836108786645,-1.7157695642931214,0.0,-0.7088556306213134,-1.1543673874948706,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.32642717775692454,148
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.2500782186839318,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.28103240077724445,0.3043998993004114,-1.7150767439562375,0.0,-0.7088556306213134,-1.1511261390637508,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.32642717775692454,974
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.2512332524959028,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.20226247778035,0.45580226130756346,-1.7143839236193534,0.0,-0.7088556306213134,-1.1511261390637508,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.32642717775692454,1074
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.17615605471779036,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.0754851377326924,0.832794142705372,-1.7136911032824695,0.0,-0.7088556306213134,-1.1462642664170712,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.29773515960115987,1323
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,-0.09299362025588122,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.4811726258851967,-0.720594091488008,-1.7129982829455856,0.0,-0.7062967660838536,-1.0895424188724754,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,297
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,-0.16807081803399362,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.45852067684396514,1.5837498582608462,-1.7123054626087018,0.0,-0.7062967660838536,-1.0798186735791162,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2817951495146239,1819
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.5965615654907821,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.4669539055039357,0.32256818274126964,-1.7116126422718176,0.0,-0.7011790370089339,-1.1527467632793107,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.32961517977423177,986
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.597716599302753,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.0501296697231608,-1.1702591066492496,-1.7109198219349337,0.0,-0.7011790370089339,-1.1527467632793107,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.32961517977423177,0
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.6104487680188714,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.684016369961449,1.4656560158952676,-1.7102270015980499,0.0,-0.6755903916343353,-1.1430230179859515,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2817951495146239,1741
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,1.1602180657326107,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.7078308515944852,0.6511113082967895,-1.7095341812611657,0.0,-0.6755903916343353,-1.097645539950275,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.29773515960115987,1203
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,1.1567529642966978,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.8388526969869381,0.5950924343541434,-1.7088413609242818,0.0,-0.6755903916343353,-1.096024915734715,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1166
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,1.1555979304847268,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.26835466677247866,0.5950924343541434,-1.708148540587398,0.0,-0.6755903916343353,-1.096024915734715,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1166
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.8079595498659056,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.1388738077565213,1.4762541812357683,-1.707455720250514,0.0,-0.6730315270968755,-1.0879217946569155,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3375851848174997,1748
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.146357659988959,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.8008194949726407,-1.1702591066492496,-1.70676289991363,0.0,-0.6704726625594156,-1.1543673874948706,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.29773515960115987,0
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.1475126938009301,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.6586609019519174,0.15451156091333088,-1.706070079576746,0.0,-0.6704726625594156,-1.1543673874948706,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.29773515960115987,875
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.1544428966727558,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.7093718379709806,0.15451156091333088,-1.7053772592398622,0.0,-0.6704726625594156,-1.1543673874948706,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.29773515960115987,875
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.20154000179671364,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.1261960737517553,0.9327197016300924,-1.704684438902978,0.0,-0.6704726625594156,-1.0992661641658348,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.29773515960115987,1389
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.07679635010384994,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.17536602339432308,-0.6282386506636453,-1.7039916185660942,0.0,-0.6704726625594156,-1.0846805462257958,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2817951495146239,358
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,-0.9627340806700143,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.0120964677088635,-0.04079748607589528,-1.7032987982292103,0.0,-0.6653549334844959,-1.1138517821058738,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2817951495146239,746
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.1879388772199138,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.39513200682013633,0.7707191742824397,-1.7026059778923262,0.0,-0.6627960689470361,-1.0927836673035953,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3407731868348069,1282
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.1902489448438556,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.4331652088344336,0.4679144502681356,-1.7019131575554423,0.0,-0.6627960689470361,-1.0927836673035953,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3407731868348069,1082
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.1890939110318846,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.504987107518233,0.7298405365405086,-1.7012203372185584,0.0,-0.6627960689470361,-1.0927836673035953,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3407731868348069,1255
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.1867838434079427,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.151551541761287,0.7570929617017961,-1.7005275168816745,0.0,-0.6627960689470361,-1.0927836673035953,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3407731868348069,1273
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.1914039786558266,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-1.3839952591918658,0.6511113082967895,-1.6998346965447904,0.0,-0.6576783398721163,-1.1446436422015114,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1203
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.1925590124677976,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.24299919876294712,1.4384035907339803,-1.6991418762079065,0.0,-0.6576783398721163,-1.1446436422015114,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1723
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.1625281333565525,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.18804375739908885,-1.1702591066492496,-1.6984490558710226,0.0,-0.6576783398721163,-1.1446436422015114,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,0
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.184473775784001,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.18804375739908885,-1.1702591066492496,-1.6977562355341385,0.0,-0.6576783398721163,-1.1446436422015114,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,0
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.1856288095959717,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.42892070348963834,0.5133351588702812,-1.6970634151972546,0.0,-0.6576783398721163,-1.1446436422015114,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1112
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,1.1636831671685235,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.151551541761287,0.6935039696587921,-1.6963705948603707,0.0,-0.6576783398721163,-1.1446436422015114,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1231
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.8391454627891215,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.936030063680269,0.46488640302799256,-1.6956777745234868,0.0,-0.6551194753346565,-1.136540521123712,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3057051646444278,1080
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.8403004966010925,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.2910066158137103,0.48002663922870775,-1.6949849541866027,0.0,-0.6551194753346565,-1.136540521123712,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3057051646444278,1090
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.9638891144819852,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.8134972289774065,0.49062480456920843,-1.6942921338497188,0.0,-0.6525606107971966,-1.083059922010236,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.36149519994730367,1097
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.9650441482939562,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.252973413799413,0.5451296548917831,-1.6935993135128349,0.0,-0.6525606107971966,-1.083059922010236,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.36149519994730367,1133
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.4360386624112564,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.771219521618314,0.9221215362895917,-1.6929064931759508,0.0,-0.6474428817222769,-1.1041280368125144,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3407731868348069,1382
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,-0.4348836285992854,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.684016369961449,0.9947946700530247,-1.6922136728390669,0.0,-0.6474428817222769,-1.1041280368125144,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3407731868348069,1430
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,0.8806998832356383,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.8853191276612059,1.45808589779491,-1.691520852502183,0.0,-0.6448840171848171,-1.1576086359259905,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2817951495146239,1736
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,0.8818549170476092,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.2402956797946472,1.461113945035053,-1.6908280321652989,0.0,-0.6448840171848171,-1.1576086359259905,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2817951495146239,1738
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,0.9534670133898088,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.3697765388106048,0.8691307095870885,-1.690135211828415,0.0,-0.6448840171848171,-1.096024915734715,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2817951495146239,1347
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.9014904918511155,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.737430824948812,0.4679144502681356,-1.689442391491531,0.0,-0.6448840171848171,-1.0846805462257958,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3280211787655781,1082
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,0.976567689629228,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.6444421815706564,-0.6509490049647181,-1.6887495711546472,0.0,-0.6423251526473572,-1.1008867883813946,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2817951495146239,343
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.8991804242271736,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-1.4473839292156947,0.2665493087986234,-1.688056750817763,0.0,-0.6372074235724375,-1.1608498843571102,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3280211787655781,949
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.9719475543813442,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.4938503598899626,0.6935039696587921,-1.6873639304808792,0.0,-0.6372074235724375,-1.1430230179859515,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1231
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,0.9950482306207633,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.357098804805839,1.3581603388701897,-1.6866711101439953,0.0,-0.6372074235724375,-1.1349198969081522,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.32642717775692454,1670
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,0.9985133320566763,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-0.04015545468669491,1.4187212836730505,-1.6859782898071112,0.0,-0.6372074235724375,-1.1332992726925921,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2817951495146239,1710
-1.691927647509179,-0.664347408182547,1.6653920307097247,0.0,-1.2903834485105707,-0.015606354853826877,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,-1.6248722052824154,-0.07562002933754025,-1.6852854694702273,0.0,-0.6372074235724375,-1.0846805462257958,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.32164517473096377,723
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.9107307623468832,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,1.519205827899494,0.3785870566839159,-1.6845926491333434,0.0,-0.6346485590349777,-1.0944042915191552,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.29773515960115987,1023
-1.691927647509179,-0.664347408182547,-0.270210050542861,0.0,-1.2903834485105707,0.9523119795778379,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.4059288776114875,0.36553203346580954,0.5209052769706388,-1.6838998287964595,0.0,-0.6320896944975178,-1.096024915734715,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.2833891505232775,1117
-1.691927647509179,-0.4997012103677894,-0.270210050542861,0.0,-1.1242884873497225,1.381984557631035,-0.7854659969180925,-0.320882563246809,-0.31527725600505,-1.233915091634931,0.42892070348963834,0.7252984656802941,-1.6832070084595754,0.0,-0.7011790370089339,-1.1041280368125144,0.1319313005931797,-0.1371904379097288,-0.050823398480392384,-0.14389941360161246,0.3136751696876958,1252
